id_annonce,property_type,approximate_latitude,approximate_longitude,city,postal_code,size,floor,land_size,energy_performance_value,energy_performance_category,ghg_value,ghg_category,exposition,nb_rooms,nb_bedrooms,nb_bathrooms,nb_parking_places,nb_boxes,nb_photos,has_a_balcony,nb_terraces,has_a_cellar,has_a_garage,has_air_conditioning,last_floor,upper_floors
33048837,terrain à bâtir,43.434696162282606,1.4524549790725834,venerque,31810,1000.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36018527,maison,50.775124765520125,3.1277427944945835,halluin,59250,80.0,,49.0,,,,,,3.0,2.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35884307,appartement,46.10216566230202,6.1209478332950304,beaumont,74160,64.0,1.0,,80.0,B,10.0,B,,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36009879,appartement,43.530049619454665,5.43950049468505,aix-en-provence,13090,10386.0,2.0,,,,,,,4.0,3.0,,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36048883,maison,48.52911480972832,2.0247861785597774,dourdan,91410,100.0,,1300.0,211.0,D,11.0,C,,3.0,2.0,,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35881017,terrain,50.12951769942352,1.946489889675032,saint-riquier,80135,1576.0,,1576.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35846463,appartement,43.98102054052162,4.902791224051028,vedene,84270,73.0,,,36.0,A,8.0,B,Sud,4.0,2.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
35791313,maison,42.744429599505054,2.991068220015253,torreilles,66440,195.0,,2353.0,,,,,Sud,6.0,4.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35808163,appartement,47.228202958749016,-1.552634936587361,nantes,44300,111.0,1.0,,81.0,B,18.0,C,Sud,3.0,2.0,1.0,1.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35864551,maison,47.929485446227865,-2.4004283519709926,ploermel,56800,827.0,,,,,,,,4.0,3.0,,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36027591,maison,50.5149787739984,2.778299692649564,auchy-les-mines,62138,98.0,,465.0,,,,,,3.0,2.0,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35861643,maison,48.60286664100381,2.4222379660663544,lisses,91090,79.0,,290.0,176.0,D,41.0,E,,4.0,3.0,,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35870315,appartement,48.88449382380316,2.268285158471558,neuilly-sur-seine,92200,120.0,1.0,5.0,140.0,C,26.0,D,Sud,5.0,3.0,1.0,1.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35902265,appartement,47.62831554975976,6.864614489858286,belfort,90000,67.0,2.0,,,,,,,3.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35858707,maison,48.46823272215534,-2.0813174842938693,quevert,22100,8485.0,,642.0,319.0,E,95.0,G,,4.0,3.0,1.0,1.0,0.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
36049091,maison,43.618248856918704,1.3582873553021129,colomiers,31770,168.0,,871.0,140.0,C,5.0,A,,6.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36026371,appartement,48.18045476446501,1.3970845551997562,bonneval,28800,70.0,,,,,,,,3.0,2.0,,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35847585,appartement,42.698260250455874,2.894069002516821,perpignan,66000,11145.0,,,146.0,C,7.0,B,,3.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29352417,appartement,42.54398744681273,3.017746571419853,argeles-sur-mer,66700,108.0,,,81.0,B,3.0,A,,4.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35878481,maison,43.52794915313192,5.43627916014342,luynes,13080,80.0,,,51.0,B,6.0,B,,3.0,2.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35771661,appartement,48.81976601031639,2.3826333625987863,ivry-sur-seine,94200,44.0,1.0,,106.0,C,24.0,D,,2.0,1.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35798851,maison,43.601382097138426,1.446420599009446,toulouse,31100,94.0,,350.0,,,,,,4.0,3.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35775555,appartement,43.70179699212908,7.255516821241913,nice,06000,67.0,,,172.0,D,25.0,D,,3.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35931469,appartement,48.82426242211652,2.3570298184278062,paris-13eme,75013,24.0,,,282.0,E,66.0,F,,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35979551,villa,44.131484278757625,4.084684162823662,ales,30100,127.0,,1109.0,27.0,A,1.0,A,,5.0,4.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35771939,appartement,48.95652185947591,2.594433769117665,villeparisis,77270,71.0,,,187.0,D,44.0,E,,3.0,2.0,,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
36024935,divers,49.466109010247,1.0263201809574989,deville-les-rouen,76250,350.0,,,,,,,Sud,10.0,9.0,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35862453,maison,48.55782545461528,3.624852002020202,perigny-la-rose,10400,89.0,,1156.0,321.0,E,11.0,C,,4.0,3.0,,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35853165,appartement,48.84070864874917,2.313815752143903,paris-15eme,75015,79.0,7.0,,303.0,E,71.0,F,Ouest,4.0,2.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
36051231,appartement,48.534490891180646,2.6645137519221485,melun,77000,29.0,3.0,,,,,,,1.0,,,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35845905,appartement,46.41318219043877,-1.588267797463954,jard-sur-mer,85520,30.0,2.0,,202.0,D,47.0,E,,2.0,1.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35884251,appartement,48.89072638586057,2.0906615888670728,saint-germain-en-laye,78100,56.0,4.0,,,,,,,3.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36095699,maison,43.61827440166742,1.4989373078335502,balma,31130,100.0,,187.0,207.0,D,48.0,E,Sud-Nord,6.0,4.0,,1.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35947709,terrain à bâtir,48.66803055874564,-4.095979409120446,cleder,29233,486.0,,486.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35798733,maison,44.861842308403446,1.8993394363766736,saint-cere,46400,135.0,,727.0,,,,,,5.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35765645,maison,44.1027076599347,-0.5480083123289472,labrit,40420,174.0,,3000.0,211.0,D,34.0,D,Sud-Est,6.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
35886639,maison,43.73166806175699,4.175461801511732,gallargues-le-montueux,30660,45.0,,200.0,241.0,E,10.0,B,,3.0,2.0,,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35765781,appartement,48.002548355180025,2.7440057524683588,montargis,45200,177.0,1.0,,229.0,D,9.0,B,,1.0,,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36026259,parking,48.74673568731306,2.317502591348947,fresnes,94260,18.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35867215,appartement,48.869217426431135,2.276774093242288,paris-16eme,75116,92.0,1.0,,,,,,,3.0,2.0,,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35820003,appartement,48.75391618149474,2.068312482307055,guyancourt,78280,8401.0,,,,,,,,4.0,3.0,,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35782913,appartement,43.83386024260377,4.355568841508198,nimes,30900,85.0,2.0,,,,,,Ouest,4.0,3.0,,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35812997,maison,46.27538994830324,2.664284844675777,neris-les-bains,03310,20744.0,,990.0,,,,,,7.0,6.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31672077,divers,50.988388482835546,2.5874996690729493,hondschoote,59122,162.0,,,165.0,D,27.0,D,,4.0,3.0,,0.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35804533,villa,48.58527971953436,-1.5952550698679884,roz-sur-couesnon,35610,420.0,,951.0,89.0,B,6.0,B,,20.0,6.0,1.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35878433,appartement,43.48625832600101,5.497953852477217,meyreuil,13590,45.0,1.0,,51.0,B,6.0,B,,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36048571,maison,43.530620381547685,5.4378855567052895,luynes,13080,96.0,,73.0,,,,,,4.0,3.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35824231,appartement,44.950015129984514,4.883840440573403,bourg-les-valence,26500,6662.0,3.0,,176.0,D,41.0,E,Sud,3.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35902157,maison,44.19578964816608,1.367946277916017,molieres,82220,339.0,,2369.0,124.0,C,4.0,A,,11.0,8.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36026237,divers,50.56271551770838,2.491989855958313,lillers,62190,1000.0,,,,,,,,1.0,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35904303,maison,43.17829310244032,2.8832426302936383,bizanet,11200,97.0,,,331.0,F,18.0,C,,4.0,3.0,,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35812183,maison,45.23077404004198,0.0292179616186176,medillac,16210,119.0,,4950.0,87.0,B,26.0,D,,8.0,3.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35880373,appartement,48.83578682450772,2.324886970704601,paris-14eme,75014,63.0,,,,,,,,2.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35868831,divers,44.83859906900542,-0.5574443289134687,bordeaux,33000,187.0,,,167.0,D,5.0,A,,2.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35871847,appartement,43.59908148533606,1.4468524855848433,toulouse,31300,67.0,7.0,,55.0,B,8.0,B,,3.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35880293,appartement,43.60394352764847,1.4492385633066374,toulouse,31000,,,,,,,,,1.0,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35750405,appartement,48.511365438093925,-2.781121292493213,saint-brieuc,22000,60.0,1.0,,,,,,,3.0,2.0,,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35856295,maison,47.26623143639558,1.3770015312609964,saint-aignan,41110,330.0,,6815.0,,,,,,5.0,4.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35867105,villa,43.84847493240138,0.5204345744165111,la-sauvetat,32500,60.0,,4709.0,,,,,,3.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35887083,appartement,48.81936173403933,2.3167949978496503,montrouge,92120,68.0,,,,,,,,3.0,2.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31686851,maison,43.68863317647693,5.693466340074001,saint-paul-les-durance,13115,9192.0,,,350.0,F,,,,4.0,3.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35907317,maison,45.893416860187536,-0.9461996165621565,echillais,17620,132.0,,831.0,,,,,,7.0,4.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35886777,maison,43.756462481004725,-1.32625662496299,soustons,40140,146.0,,730.0,192.0,D,8.0,B,,5.0,4.0,,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36010471,appartement,48.88400723655614,2.5079169547078166,villemomble,93250,42.0,,,,,,,Est,2.0,1.0,,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35991929,appartement,44.299012836494086,3.991314277049316,chamborigaud,30530,55.0,3.0,,308.0,E,17.0,C,Sud,3.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36078919,maison,50.02359606879009,3.711548002851528,boue,02450,150.0,,635.0,,,,,,4.0,4.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35798747,appartement,43.53709472549174,6.469086710797127,draguignan,83300,95.0,3.0,,,,,,Sud-Ouest,3.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35756781,maison,43.378748393338086,5.580001266482145,peypin,13124,140.0,,1000.0,122.0,C,5.0,A,,5.0,4.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36090235,maison,46.69738597948431,4.960158669842596,saint-germain-du-plain,71370,600.0,,,,,,,,13.0,12.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35812809,appartement,46.16758662122666,-1.1491584680492737,la-rochelle,17000,348.0,,,,,,,,2.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35861709,maison,49.27085549544804,4.027327903917308,reims,51100,105.0,,338.0,158.0,D,37.0,E,,4.0,3.0,,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35776165,appartement,43.58107195923405,3.83812765083318,saint-jean-de-vedas,34430,106.0,3.0,,35.0,A,10.0,B,Est-Ouest,5.0,4.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35899421,appartement,48.88081940719815,2.494478098170753,villemomble,93250,426.0,3.0,52.0,,,,,,2.0,1.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35962641,appartement,44.11943412640711,6.908245016498325,peone,06470,4815.0,2.0,,,,,,,3.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36013063,appartement,43.18130322137021,3.0006099383092377,narbonne,11100,504.0,1.0,,,,,,Nord,2.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35823697,divers,44.03823827837888,5.626745168977255,banon,04150,,,,,,,,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35995445,appartement,49.034136564457405,2.0657544671575905,cergy,95000,437.0,1.0,,,,,,,2.0,1.0,,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35783099,maison,46.93157877732855,5.204884880808147,longepierre,71270,195.0,,360.0,200.0,D,15.0,C,,7.0,5.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36045613,maison,44.55235556241111,2.143235233819398,asprieres,12700,135.0,,22000.0,,,,,,6.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35772691,appartement,45.18269167839912,5.72571439370598,grenoble,38000,43.0,2.0,,,,,,,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35977703,terrain,44.16978733521776,4.45795585246628,verfeuil,30630,1518.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36062915,appartement,48.86624923847778,2.3421268901566425,paris-9eme,75009,77.0,4.0,,260.0,E,14.0,C,Nord,2.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35839601,appartement,43.54688394982074,6.942516772304064,mandelieu-la-napoule,06210,59.0,,,110.0,C,25.0,D,,2.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35859799,appartement,48.86964787745097,2.3455231354844046,paris-9eme,75009,18.0,,,,,,,,1.0,,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35874725,appartement,44.40864770424956,0.7171859520888436,villeneuve-sur-lot,47300,47.0,2.0,,207.0,D,8.0,B,,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36050565,divers,45.11293896535485,5.278561062716952,la-sone,38840,75.0,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35765845,divers,44.99765498925338,1.6406610670142057,les-quatre-routes-du-lot,46110,215.0,,900.0,282.0,E,59.0,F,,11.0,8.0,1.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35794021,appartement,49.41725266844187,2.8239975295951782,compiegne,60200,76.0,2.0,,,,,,,4.0,3.0,,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36023419,appartement,48.89315465522272,2.3463405632794325,paris-18eme,75018,5348.0,3.0,,210.0,D,49.0,E,Nord-Ouest,2.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35896949,terrain,49.26522476441062,2.469906105267325,nogent-sur-oise,60180,595.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35819785,appartement,43.61298914283966,3.8717769140956415,montpellier,34070,122.0,5.0,,,,,,Sud-Ouest,5.0,4.0,,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36000043,appartement,46.03077367796236,4.071430901499456,roanne,42300,84.0,3.0,,,,,,Sud,5.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35864693,appartement,48.74245864065293,7.3633746382687075,saverne,67700,60.0,,,,,,,,3.0,2.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35793481,appartement,43.10102725044867,5.84302515370254,six-fours-les-plages,83140,84.0,1.0,,,,,,,4.0,3.0,,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35801159,maison,43.1095303290325,5.798676446394487,sanary-sur-mer,83110,150.0,,565.0,,,,,,6.0,4.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36002035,appartement,41.66559106380297,8.914763162422322,propriano,20110,35.0,,,,,,,,1.0,,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36060927,appartement,43.84303491610682,4.343580515299835,nimes,30900,53.0,5.0,,,,,,,3.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35765649,maison,42.69019898559945,2.713749094826321,saint-feliu-d'amont,66170,136.0,,1115.0,171.0,D,6.0,B,Sud,5.0,4.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35777863,maison,45.66701381065947,-0.9094792534469528,saujon,17600,120.0,,753.0,228.0,D,12.0,C,,4.0,3.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35734653,appartement,46.03045896589653,4.059988333243545,roanne,42300,84.0,3.0,,,,,,Sud,5.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35834525,appartement,47.2834352885433,-2.393781747968016,la-baule,44500,68.0,,,,,,,,3.0,2.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35864771,appartement,48.85558005686414,2.6982912340041905,bussy-saint-georges,77600,44.0,,,,,,,,2.0,1.0,,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35851541,divers,43.948250579633296,4.817946766089949,avignon,84000,80.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35855573,maison,48.512222085544266,5.499891841243839,gondrecourt-le-chateau,55130,90.0,,786.0,,,,,,5.0,2.0,1.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35846163,divers,44.66849813713903,2.155342630326292,bagnac-sur-cele,46270,600.0,,313.0,,,,,Sud,12.0,11.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35862401,maison,50.435738258788845,3.0351559897143545,evin-malmaison,62141,77.0,,347.0,147.0,C,27.0,D,,4.0,3.0,,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35756947,terrain,44.1338736104112,4.08942993196048,ales,30100,505.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35949967,divers,43.52771335896266,0.156083187758491,marciac,32230,75.0,,,,,,,,5.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35887009,maison,46.64611415616841,-0.2561165686421108,parthenay,79200,78.0,,299.0,100.0,C,23.0,D,,3.0,2.0,,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36094917,appartement,45.70175172556763,4.884283606995671,venissieux,69200,41.0,2.0,,,,,,Sud-Ouest,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35788417,terrain,44.96517243235786,1.8697383269338808,altillac,19120,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32634633,maison,48.20918373214263,-1.0881011236148403,prince,35210,140.0,,665.0,317.0,E,19.0,C,,6.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35787323,parking,43.54219099261236,6.930378329347596,mandelieu-la-napoule,06210,1125.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36037735,divers,48.83383191145977,2.324563347042017,paris-14eme,75014,40.0,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36000075,maison,46.15311087579969,0.2983736478631151,civray,86400,65.0,,,307.0,E,6.0,B,Ouest,2.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35808321,appartement,48.90047990363867,2.8002311988484383,coupvray,77700,89.0,,,,,,,Sud-Est,4.0,3.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35977765,appartement,47.31854107330592,5.012010171901595,dijon,21000,72.0,4.0,,160.0,D,37.0,E,,4.0,3.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
35781083,maison,47.72294319171639,3.30944928116554,toucy,89130,81.0,,654.0,,,,,,5.0,4.0,,0.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
36002999,maison,49.55550372300316,0.1994634278528481,montivilliers,76290,162.0,,1330.0,145.0,C,43.0,E,,5.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35872199,appartement,43.60288717904484,1.452574479012546,toulouse,31300,88.0,1.0,200.0,55.0,B,8.0,B,,4.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35962445,maison,50.11477634785592,2.9617241388486653,lebucquiere,62124,125.0,,800.0,,,,,,5.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35760691,maison,44.45142160317563,4.311180050354036,labeaume,07120,108.0,,1025.0,,,,,,5.0,3.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36032669,divers,44.37801055013439,0.3165504173454402,tonneins,47400,260.0,,,,,,,,17.0,16.0,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35839945,appartement,49.333324648084734,6.052712045038056,hayange,57700,71.0,,,165.0,D,38.0,E,,4.0,2.0,,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35964393,appartement,50.281486366691375,2.720105599117049,dainville,62000,44.0,1.0,,78.0,B,29.0,D,,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35783269,appartement,43.271002103799006,6.637380535007235,saint-tropez,83990,82.0,,,155.0,D,6.0,B,,3.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35880733,appartement,46.38119359525088,6.5395110847112505,amphion-les-bains,74500,16095.0,3.0,,,,,,,5.0,4.0,1.0,1.0,0.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
35898465,appartement,43.303568975638,-0.3651979588565784,pau,64000,81.0,2.0,,,,,,,3.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35763551,maison,43.264123240125485,2.401064940480033,conques-sur-orbiel,11600,130.0,,324.0,195.0,D,35.0,D,,5.0,4.0,,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29702495,duplex,45.77550449952545,4.829691563795374,lyon-1er,69001,13665.0,4.0,,,,,,Nord-Sud,5.0,4.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047177,maison,45.72639313138818,0.3794725326639435,la-rochefoucauld,16110,128.0,,350.0,,,,,,6.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047277,terrain,44.47747821676878,1.2820323396437845,luzech,46140,2713.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36037433,appartement,47.351619005166135,0.6569660398896379,joue-les-tours,37300,4159.0,1.0,,101.0,C,3.0,A,,2.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36036787,divers,48.87279765994586,2.318343255166889,paris-8eme,75008,35.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36016003,appartement,43.301093580124345,-0.3630248949733904,pau,64000,108.0,,,184.0,D,26.0,D,,4.0,3.0,,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35753919,maison,43.616705155512825,6.95815315391024,mouans-sartoux,06370,122.0,,149.0,348.0,F,19.0,C,,5.0,3.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
